"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"90",2022-03-08 00:07:25,1,303,100,48.7978311833577,4.90465391149352
"91",2022-03-08 00:07:30,1,303,100,48.7024502544926,5.59383904310017
"92",2022-03-08 00:07:35,1,303,100,49.6750742853468,5.01748946205827
"93",2022-03-08 00:07:40,1,303,100,47.8316843931879,4.771945516481
"94",2022-03-08 00:07:45,1,303,100,50.4692719481398,4.6870163723927
"95",2022-03-08 00:07:50,1,303,100,47.9654457623749,5.23642004081866
"96",2022-03-08 00:07:55,1,303,100,48.4275126210072,5.22726414203982
"97",2022-03-08 00:08:00,1,303,100,48.6561702228863,4.49341377950489
"98",2022-03-08 00:08:05,1,303,100,48.8186652695126,4.54564680928233
"99",2022-03-08 00:08:10,1,303,100,49.476258407482,4.9691139685901
"100",2022-03-08 00:08:15,1,303,100,50.3824948288538,5.55636577636909
"101",2022-03-08 00:08:20,1,303,100,49.1723659935832,5.00962906390697
"102",2022-03-08 00:08:25,1,303,100,49.317933318411,5.64795646667037
"103",2022-03-08 00:08:30,1,303,100,48.7810538320563,5.30749959902262
"104",2022-03-08 00:08:35,1,303,100,49.9323048458193,4.9851685741797
"105",2022-03-08 00:08:40,1,303,100,49.3054159626529,5.42860252094512
"106",2022-03-08 00:08:45,1,303,100,49.3604417519173,5.56004057854424
"107",2022-03-08 00:08:50,1,303,100,48.5401147140603,5.069798944301
"108",2022-03-08 00:08:55,1,303,100,50.6148552443929,4.66499872947515
"109",2022-03-08 00:09:00,1,303,100,49.3700107929244,4.88929904407294
"110",2022-03-08 00:09:05,1,303,100,48.0318881947221,5.99166125806774
"111",2022-03-08 00:09:10,1,303,100,49.1910084972748,5.05339866852387
"112",2022-03-08 00:09:15,1,303,100,48.6768297051034,5.66258442150953
"113",2022-03-08 00:09:20,1,303,100,49.1986623626768,4.91610898517421
"114",2022-03-08 00:09:25,1,303,100,50.9612777671152,5.00857786783664
"115",2022-03-08 00:09:30,1,303,100,49.0610093315008,4.28476795350034
"116",2022-03-08 00:09:35,1,303,100,47.3126685943093,4.97220343636746
"117",2022-03-08 00:09:40,1,303,100,48.8572468122442,5.31393550839345
"118",2022-03-08 00:09:45,1,303,100,48.3695605891655,5.82408734849767
"119",2022-03-08 00:09:50,1,303,100,49.806300345376,5.91070939311993
"120",2022-03-08 00:09:55,1,303,100,48.4145298207742,5.69086927746973
"121",2022-03-08 00:10:00,1,303,100,48.7466976407964,5.6879842679863
"122",2022-03-08 00:10:05,1,303,100,49.7282058774046,6.00357349113118
"123",2022-03-08 00:10:10,1,303,100,48.8719666617158,5.18707488265926
"124",2022-03-08 00:10:15,1,303,100,49.5075382506819,4.65933769166428
"125",2022-03-08 00:10:20,1,303,100,49.0027746303733,5.11764351801154
"126",2022-03-08 00:10:25,1,303,100,50.0535027136735,5.34928921357284
"127",2022-03-08 00:10:30,1,303,100,48.4233918715317,5.41477979029973
"128",2022-03-08 00:10:35,1,303,100,48.324618117131,5.84535618886738
"129",2022-03-08 00:10:40,1,303,100,48.6787419894088,4.85283454701733
"130",2022-03-08 00:10:45,1,303,100,48.3070074671772,4.96785163997132
"131",2022-03-08 00:10:50,1,303,100,48.9346006244124,5.2443378372569
"132",2022-03-08 00:10:55,1,303,100,48.8677554309652,5.53093162781102
"133",2022-03-08 00:11:00,1,303,100,50.1364275056491,4.94674935762765
"134",2022-03-08 00:11:05,1,303,100,49.4222698446585,4.80641965469972
"135",2022-03-08 00:11:10,1,303,100,49.2028064535956,5.1177292640571
"136",2022-03-08 00:11:15,1,303,100,48.7849020192487,5.19996834282623
"137",2022-03-08 00:11:20,1,303,100,48.7207808609421,4.58343762913905
"138",2022-03-08 00:11:25,1,303,100,49.6239839355885,5.17547857087026
"139",2022-03-08 00:11:30,1,303,100,48.5548229828935,4.73475402520479
"140",2022-03-08 00:11:35,1,303,100,50.4195455224128,5.28454508699576
"141",2022-03-08 00:11:40,1,303,100,49.7154956386986,4.86292134547051
"142",2022-03-08 00:11:45,1,303,100,48.1281311167619,5.16058453649795
"143",2022-03-08 00:11:50,1,303,100,48.7485201630568,5.70589829082771
"144",2022-03-08 00:11:55,1,303,100,49.8307590026053,4.87479008248282
"145",2022-03-08 00:12:00,1,303,100,48.9104623170144,5.12023442153657
"146",2022-03-08 00:12:05,1,303,100,48.9539371181376,4.9926702134684
"147",2022-03-08 00:12:10,1,303,100,50.1776398811663,5.10973290686908
"148",2022-03-08 00:12:15,1,303,100,49.4824524019916,5.9350390415726
"149",2022-03-08 00:12:20,1,303,100,48.3382173849919,4.81455226732551
"150",2022-03-08 00:12:25,1,303,100,49.9483961679521,5.49359227202077
"151",2022-03-08 00:12:30,1,303,100,49.8051923200925,5.63280651174708
"152",2022-03-08 00:12:35,1,303,100,48.6877091005073,5.20576904718985
"153",2022-03-08 00:12:40,1,303,100,49.1726079078384,4.79711393685356
"154",2022-03-08 00:12:45,1,303,100,49.2474128208669,5.4566272129422
"155",2022-03-08 00:12:50,1,303,100,49.6246919621316,4.7513358324596
"156",2022-03-08 00:12:55,1,303,100,47.6557621890193,5.61750462896959
"157",2022-03-08 00:13:00,1,303,100,48.958762385731,4.36298448315169
"158",2022-03-08 00:13:05,1,303,100,49.6838644076556,4.52376684789587
"159",2022-03-08 00:13:10,1,303,100,47.5416478388094,3.88906471535558
"160",2022-03-08 00:13:15,1,303,100,49.9644022771786,5.0500432637601
"161",2022-03-08 00:13:20,1,303,100,50.1776545681772,4.84954050346846
"162",2022-03-08 00:13:25,1,303,100,50.0536718249156,5.3938815965692
"163",2022-03-08 00:13:30,1,303,100,49.8471408265961,4.93558158365013
"164",2022-03-08 00:13:35,1,303,100,49.7090937178568,5.52607336543246
"165",2022-03-08 00:13:40,1,303,100,50.0000427316816,5.64625930720126
"166",2022-03-08 00:13:45,1,303,100,48.6617291951396,5.37218182604944
"167",2022-03-08 00:13:50,1,303,100,49.7526376258976,4.65047384233738
"168",2022-03-08 00:13:55,1,303,100,49.524524925849,5.51471040890202
"169",2022-03-08 00:14:00,1,303,100,48.1681659854899,4.61790269008795
"170",2022-03-08 00:14:05,1,303,100,48.5244763880388,5.38486700465762
"171",2022-03-08 00:14:10,1,303,100,47.7005256872972,5.66425582376016
"172",2022-03-08 00:14:15,1,303,100,49.1949671276511,5.44982939618675
"173",2022-03-08 00:14:20,1,303,100,49.0353714906333,4.84772455178603
"174",2022-03-08 00:14:25,1,303,100,50.9562162869648,4.90351568565035
"175",2022-03-08 00:14:30,1,303,100,49.3838392818628,4.8228663068607
"176",2022-03-08 00:14:35,1,303,100,49.5852412000863,5.74976671923254
"177",2022-03-08 00:14:40,1,303,100,49.7624066851083,4.92739402143235
"178",2022-03-08 00:14:45,1,303,100,49.7765525808005,5.4841252657402
"179",2022-03-08 00:14:50,1,303,100,48.6008764222613,4.80715870187885
"180",2022-03-08 00:14:55,1,303,100,49.7807760869833,4.98923025372416
"181",2022-03-08 00:15:00,1,303,100,49.7320872417546,5.395688058565
"182",2022-03-08 00:15:05,1,303,100,47.4948979727505,4.92236035166836
"183",2022-03-08 00:15:10,1,303,100,48.5486279995364,5.3190728552202
"184",2022-03-08 00:15:15,1,303,100,49.2438103673515,4.94779770505035
"185",2022-03-08 00:15:20,1,303,100,50.6097953373024,4.47931964165392
"186",2022-03-08 00:15:25,1,303,100,48.9094332696374,4.6315087466481
"187",2022-03-08 00:15:30,1,303,100,48.8122457380562,5.38426098965201
"188",2022-03-08 00:15:35,1,303,100,48.2140160729475,4.83268798331284
"189",2022-03-08 00:15:40,1,303,100,50.2021470152038,5.36768966517859
"190",2022-03-08 00:15:45,1,303,100,50.3118540590861,5.13612694964612
"191",2022-03-08 00:15:50,1,303,100,49.3581358561213,4.54684243431637
"192",2022-03-08 00:15:55,1,303,100,48.8935509523351,5.22443839695883
"193",2022-03-08 00:16:00,1,303,100,48.4607798775885,5.10572029539263
"194",2022-03-08 00:16:05,1,303,100,48.75623461157,5.20798937894044
"195",2022-03-08 00:16:10,1,303,100,48.7511899203852,5.55410990904003
"196",2022-03-08 00:16:15,1,303,100,46.7642922201561,4.32012864249849
"197",2022-03-08 00:16:20,1,303,100,49.5957624711679,4.60901788354713
"198",2022-03-08 00:16:25,1,303,100,47.8995701184512,4.22621067720504
"199",2022-03-08 00:16:30,1,303,100,48.9303212674016,5.60955561015337
"200",2022-03-08 00:16:35,1,303,100,49.136998050243,4.82544228506497
"201",2022-03-09 00:00:00,1,303,200,48.9972800725372,4.4518162794335
"202",2022-03-09 00:00:05,1,303,200,48.2490954183649,4.71767636019776
"203",2022-03-09 00:00:10,1,303,200,47.5407908920763,4.33248904542721
"204",2022-03-09 00:00:15,1,303,200,49.3873530295095,4.5636373576842
"205",2022-03-09 00:00:20,1,303,200,48.8446429691682,5.04310975626875
"206",2022-03-09 00:00:25,1,303,200,48.7453143715803,4.78251744795967
"207",2022-03-09 00:00:30,1,303,200,49.0382688661564,5.189163739816
"208",2022-03-09 00:00:35,1,303,200,49.2996763985493,3.3660055123058
"209",2022-03-09 00:00:40,1,303,200,49.423632938821,3.93426543207823
"210",2022-03-09 00:00:45,1,303,200,48.1351303028854,5.25171584579554
"211",2022-03-09 00:00:50,1,303,200,49.5638051401691,3.53428425586934
"212",2022-03-09 00:00:55,1,303,200,49.2546280470306,4.32431724927395
"213",2022-03-09 00:01:00,1,303,200,49.2131892886586,4.96856267113308
"214",2022-03-09 00:01:05,1,303,200,48.395796951679,4.69582408882586
"215",2022-03-09 00:01:10,1,303,200,47.5465468517621,4.53587354105595
"216",2022-03-09 00:01:15,1,303,200,47.4206690914855,3.55216022699902
"217",2022-03-09 00:01:20,1,303,200,50.4285935992796,5.11584349173656
"218",2022-03-09 00:01:25,1,303,200,49.6096831726293,5.13350986115103
"219",2022-03-09 00:01:30,1,303,200,49.3860758051932,5.10312447379574
"220",2022-03-09 00:01:35,1,303,200,48.3833981945968,4.73960665041859
"221",2022-03-09 00:01:40,1,303,200,49.1142444879919,3.88882713579075
"222",2022-03-09 00:01:45,1,303,200,47.5996803916197,4.8656899193481
"223",2022-03-09 00:01:50,1,303,200,49.8849591746324,4.07587174937541
"224",2022-03-09 00:01:55,1,303,200,48.4880796467902,4.46203793718295
"225",2022-03-09 00:02:00,1,303,200,48.9683090683924,4.93342448310864
"226",2022-03-09 00:02:05,1,303,200,48.049190453225,4.63565620158456
"227",2022-03-09 00:02:10,1,303,200,48.9669088980752,4.18482052188447
"228",2022-03-09 00:02:15,1,303,200,48.6306023951555,4.6827719696813
"229",2022-03-09 00:02:20,1,303,200,48.48547220332,4.5237011986381
"230",2022-03-09 00:02:25,1,303,200,49.8025287368606,5.08109523199143
"231",2022-03-09 00:02:30,1,303,200,48.750788421185,4.4484701400413
"232",2022-03-09 00:02:35,1,303,200,50.6698014908315,4.70872956297352
"233",2022-03-09 00:02:40,1,303,200,49.5799491794278,4.96879465185906
"234",2022-03-09 00:02:45,1,303,200,48.477398547071,4.24610886297646
"235",2022-03-09 00:02:50,1,303,200,48.829378315941,4.29188251010897
"236",2022-03-09 00:02:55,1,303,200,48.6126566820124,4.89812486190235
"237",2022-03-09 00:03:00,1,303,200,49.1189740834003,4.6470088998824
"238",2022-03-09 00:03:05,1,303,200,49.4507602254689,3.76961578907324
"239",2022-03-09 00:03:10,1,303,200,49.585108013191,4.44104758964113
"240",2022-03-09 00:03:15,1,303,200,49.794501334786,3.90824146076548
"241",2022-03-09 00:03:20,1,303,200,48.0920981861412,4.204372901381
"242",2022-03-09 00:03:25,1,303,200,48.3785160521839,4.49217673772261
"243",2022-03-09 00:03:30,1,303,200,48.4783636671229,4.67714134948481
"244",2022-03-09 00:03:35,1,303,200,48.9865335056099,4.0556109898475
"245",2022-03-09 00:03:40,1,303,200,49.3842520678452,4.13126131568332
"246",2022-03-09 00:03:45,1,303,200,48.7376208125079,3.98437878213788
"247",2022-03-09 00:03:50,1,303,200,48.0151642089582,4.5942712368888
"248",2022-03-09 00:03:55,1,303,200,48.2118618265295,4.62766018505946
"249",2022-03-09 00:04:00,1,303,200,48.0254916099877,4.07455509300313
"250",2022-03-09 00:04:05,1,303,200,50.0090161542888,5.20316467118855
"251",2022-03-09 00:04:10,1,303,200,47.8912192310541,4.54438245701331
"252",2022-03-09 00:04:15,1,303,200,47.2141439945156,4.45156224791061
"253",2022-03-09 00:04:20,1,303,200,47.4588109325628,4.27888675880231
"254",2022-03-09 00:04:25,1,303,200,47.3040266575204,5.12902537846678
"255",2022-03-09 00:04:30,1,303,200,48.7242072490058,5.14125928999399
"256",2022-03-09 00:04:35,1,303,200,47.7698132001623,4.51048756270337
"257",2022-03-09 00:04:40,1,303,200,47.8243822382032,4.67676509382834
"258",2022-03-09 00:04:45,1,303,200,49.3976932912185,4.81426038100066
"259",2022-03-09 00:04:50,1,303,200,48.2404319266684,4.16623557253754
"260",2022-03-09 00:04:55,1,303,200,48.475299803469,4.56631171966237
"261",2022-03-09 00:05:00,1,303,200,48.601066144339,5.18704879731042
"262",2022-03-09 00:05:05,1,303,200,50.2280618201,4.37241396885776
"263",2022-03-09 00:05:10,1,303,200,49.14921780668,4.32127940988419
"264",2022-03-09 00:05:15,1,303,200,49.1144509000273,3.89457118049203
"265",2022-03-09 00:05:20,1,303,200,48.5504257628238,4.11234533879089
"266",2022-03-09 00:05:25,1,303,200,48.7145405570063,4.11760212187329
"267",2022-03-09 00:05:30,1,303,200,47.805795309938,5.08726805967114
"268",2022-03-09 00:05:35,1,303,200,49.5193563188414,4.64482257419114
"269",2022-03-09 00:05:40,1,303,200,48.8417724037537,4.49797576643363
"270",2022-03-09 00:05:45,1,303,200,47.5785248947507,4.39323126114278
"271",2022-03-09 00:05:50,1,303,200,49.4696771773425,4.83768681078049
"272",2022-03-09 00:05:55,1,303,200,49.119234870542,4.25399118927021
"273",2022-03-09 00:06:00,1,303,200,51.1821849022819,4.6378690939453
"274",2022-03-09 00:06:05,1,303,200,47.3717975486578,4.77516654033238
"275",2022-03-09 00:06:10,1,303,200,49.5080135944618,4.16076847956893
"276",2022-03-09 00:06:15,1,303,200,47.4746769516648,4.33297899192675
"277",2022-03-09 00:06:20,1,303,200,49.9873074485325,5.04323863854829
"278",2022-03-09 00:06:25,1,303,200,49.4349737182703,4.56880409810264
"279",2022-03-09 00:06:30,1,303,200,49.3000998852228,4.69016976226239
"280",2022-03-09 00:06:35,1,303,200,47.6224050677285,5.13056995772721
"281",2022-03-09 00:06:40,1,303,200,49.483577006278,3.75126759037545
"282",2022-03-09 00:06:45,1,303,200,49.4381583934136,4.67430871794358
"283",2022-03-09 00:06:50,1,303,200,48.9946337359193,4.82459392644065
"284",2022-03-09 00:06:55,1,303,200,49.1488929855982,4.7096681291702
"285",2022-03-09 00:07:00,1,303,200,49.3496765200047,4.64831046652581
"286",2022-03-09 00:07:05,1,303,200,48.5350577711554,4.44958096367516
"287",2022-03-09 00:07:10,1,303,200,48.4049256697989,4.41989719691388
"288",2022-03-09 00:07:15,1,303,200,48.4954074999498,4.63077616009177
"289",2022-03-09 00:07:20,1,303,200,48.9315140055469,4.38290817225629
"290",2022-03-09 00:07:25,1,303,200,48.5113073857502,5.12744598557059
"291",2022-03-09 00:07:30,1,303,200,48.7804537346964,4.95350381813529
"292",2022-03-09 00:07:35,1,303,200,48.1317957620691,5.16342445710327
"293",2022-03-09 00:07:40,1,303,200,49.508605296283,4.99458180332553
"294",2022-03-09 00:07:45,1,303,200,48.5337771421636,4.72289471140951
"295",2022-03-09 00:07:50,1,303,200,48.4053741974824,4.55139639658019
"296",2022-03-09 00:07:55,1,303,200,49.0205964655278,4.96674882110055
"297",2022-03-09 00:08:00,1,303,200,47.9955364991244,4.59266843537398
"298",2022-03-09 00:08:05,1,303,200,48.9858679660316,5.11630603924857
"299",2022-03-09 00:08:10,1,303,200,48.9442571362054,4.33909654489839
"300",2022-03-09 00:08:15,1,303,200,49.0812519685728,4.31610218083463
"301",2022-03-09 00:08:20,1,303,200,48.5765406184073,4.399114631611
"302",2022-03-09 00:08:25,1,303,200,47.7871544033017,4.65253670875409
"303",2022-03-09 00:08:30,1,303,200,49.6408130532681,4.32719789259382
"304",2022-03-09 00:08:35,1,303,200,49.4931804704481,4.45877088972638
"305",2022-03-09 00:08:40,1,303,200,48.1077272088753,4.64181980619739
"306",2022-03-09 00:08:45,1,303,200,47.4587868468979,4.47628517761831
"307",2022-03-09 00:08:50,1,303,200,49.3453386132462,4.88458873338946
"308",2022-03-09 00:08:55,1,303,200,47.6063083123723,4.27018399333164
"309",2022-03-09 00:09:00,1,303,200,48.4644549201538,4.30356000710822
"310",2022-03-09 00:09:05,1,303,200,48.0898684646564,4.08491434285352
"311",2022-03-09 00:09:10,1,303,200,48.9917016601564,4.56071884299911
"312",2022-03-09 00:09:15,1,303,200,49.7087826507322,4.14184654314487
"313",2022-03-09 00:09:20,1,303,200,48.9140755409106,4.5976899156004
"314",2022-03-09 00:09:25,1,303,200,49.5514634449268,4.63263342707737
"315",2022-03-09 00:09:30,1,303,200,48.3447988656606,4.33934163388524
"316",2022-03-09 00:09:35,1,303,200,48.6290481147319,4.11133125890393
"317",2022-03-09 00:09:40,1,303,200,48.8398824118304,4.72757141239556
"318",2022-03-09 00:09:45,1,303,200,48.3741578543937,4.30994054908553
"319",2022-03-09 00:09:50,1,303,200,48.543735720385,4.56780531205966
"320",2022-03-09 00:09:55,1,303,200,48.3408263092756,4.23536813610526
"321",2022-03-09 00:10:00,1,303,200,49.1067885941469,4.58597800386898
"322",2022-03-09 00:10:05,1,303,200,50.7158380522765,4.11041459049994
"323",2022-03-09 00:10:10,1,303,200,47.3412141619051,4.9301062721153
"324",2022-03-09 00:10:15,1,303,200,49.1993469412897,4.47184185411018
"325",2022-03-09 00:10:20,1,303,200,50.0913564013551,3.75790707272052
"326",2022-03-09 00:10:25,1,303,200,49.4044271051283,3.95672548748929
"327",2022-03-09 00:10:30,1,303,200,47.4433547356391,4.13546581207426
"328",2022-03-09 00:10:35,1,303,200,49.8364925830792,3.92652632177239
"329",2022-03-09 00:10:40,1,303,200,49.2167909220415,5.19810008144483
"330",2022-03-09 00:10:45,1,303,200,49.1058273293379,4.71819977796498
"331",2022-03-09 00:10:50,1,303,200,48.9304762115631,4.37210134337766
"332",2022-03-09 00:10:55,1,303,200,48.8510234666644,3.68170482496985
"333",2022-03-09 00:11:00,1,303,200,49.2009278620616,4.39313369781186
"334",2022-03-09 00:11:05,1,303,200,48.1461856783716,4.77211007468009
"335",2022-03-09 00:11:10,1,303,200,50.697846872167,5.23161706160432
"336",2022-03-09 00:11:15,1,303,200,48.1966296495799,4.98299989229104
"337",2022-03-09 00:11:20,1,303,200,49.2569711297902,4.50980895626108
"338",2022-03-09 00:11:25,1,303,200,48.379699432704,4.24648265496479
"339",2022-03-09 00:11:30,1,303,200,48.2112011151634,4.95371969037641
"340",2022-03-09 00:11:35,1,303,200,48.587619641823,4.59208528993823
"341",2022-03-09 00:11:40,1,303,200,49.4613424970815,4.00541297398569
"342",2022-03-09 00:11:45,1,303,200,48.3344768530164,5.07032745599879
"343",2022-03-09 00:11:50,1,303,200,49.2146787326962,4.20119437468671
"344",2022-03-09 00:11:55,1,303,200,48.766904084005,4.43642427021205
"345",2022-03-09 00:12:00,1,303,200,47.6496558997786,4.39467479454836
"346",2022-03-09 00:12:05,1,303,200,49.1608273501606,4.1622770081055
"347",2022-03-09 00:12:10,1,303,200,47.8085008981217,3.56745605503441
"348",2022-03-09 00:12:15,1,303,200,49.4872621419133,5.18831162487943
"349",2022-03-09 00:12:20,1,303,200,48.3489776603886,3.79475379857142
"350",2022-03-09 00:12:25,1,303,200,49.9756542591601,5.25134162001991
"351",2022-03-09 00:12:30,1,303,200,48.7752597707849,4.60442087614238
"352",2022-03-09 00:12:35,1,303,200,48.6987712073751,4.08895442135888
"353",2022-03-09 00:12:40,1,303,200,49.0232223844993,4.57279994488908
"354",2022-03-09 00:12:45,1,303,200,49.988885626891,4.66278619188827
"355",2022-03-09 00:12:50,1,303,200,48.2333934274998,4.83448906869591
"356",2022-03-09 00:12:55,1,303,200,48.1324880527846,3.77034041835638
"357",2022-03-09 00:13:00,1,303,200,48.8505031035041,4.63643220215725
"358",2022-03-09 00:13:05,1,303,200,47.9941488599869,3.83070085078319
"359",2022-03-09 00:13:10,1,303,200,48.9652309297652,4.47178995984562
"360",2022-03-09 00:13:15,1,303,200,49.1765726871164,4.87818020883742
"361",2022-03-09 00:13:20,1,303,200,49.5067332090551,4.22795071547505
"362",2022-03-09 00:13:25,1,303,200,50.3888808909131,4.50504184299432
"363",2022-03-09 00:13:30,1,303,200,48.9415463003826,5.06877878563909
"364",2022-03-09 00:13:35,1,303,200,48.8981352625975,4.90974984804138
"365",2022-03-09 00:13:40,1,303,200,47.2536102491989,5.08952048340436
"366",2022-03-09 00:13:45,1,303,200,48.4778462692567,4.53119200514433
"367",2022-03-09 00:13:50,1,303,200,48.2432988034264,3.805971823788
